region,input_comm,tech,vintage,output_comm,efficiency,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,A_elc,A_AGRI,2025,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2030),A1,,,,,,AGRIHRAB002
SK,A_ng,A_AGRI,2030,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2035),A1,,,,,,AGRIHRSK002
SK,A_dsl,A_AGRI,2030,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2035),A1,,,,,,AGRIHRSK002
SK,A_gsl,A_AGRI,2030,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2035),A1,,,,,,AGRIHRSK002
SK,A_elc,A_AGRI,2035,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2040),A1,,,,,,AGRIHRSK002
SK,A_ng,A_AGRI,2035,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2040),A1,,,,,,AGRIHRSK002
SK,A_dsl,A_AGRI,2035,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2040),A1,,,,,,AGRIHRSK002
SK,A_gsl,A_AGRI,2035,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2040),A1,,,,,,AGRIHRSK002
SK,A_elc,A_AGRI,2040,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2045),A1,,,,,,AGRIHRSK002
SK,A_ng,A_AGRI,2040,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2045),A1,,,,,,AGRIHRSK002
SK,A_dsl,A_AGRI,2040,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2045),A1,,,,,,AGRIHRSK002
SK,A_gsl,A_AGRI,2040,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2045),A1,,,,,,AGRIHRSK002
SK,A_elc,A_AGRI,2045,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2050),A1,,,,,,AGRIHRSK002
SK,A_ng,A_AGRI,2045,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2050),A1,,,,,,AGRIHRSK002
SK,A_dsl,A_AGRI,2045,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2050),A1,,,,,,AGRIHRSK002
SK,A_gsl,A_AGRI,2045,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2050),A1,,,,,,AGRIHRSK002
AB,C_ng,C_SPH_NG-EXS,2005,C_D_sph,0.820391579397764,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG-EXS,2010,C_D_sph,0.820391579397764,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG-EXS,2015,C_D_sph,0.820391579397764,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG-EXS,2020,C_D_sph,0.820391579397764,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG-EXS,2024,C_D_sph,0.820391579397764,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC-EXS,2015,C_D_sph,2.14294311260934,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC-EXS,2020,C_D_sph,2.14294311260934,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC-EXS,2024,C_D_sph,2.14294311260934,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRAB002
AB,C_elc,C_OTHER,2025,C_D_oth,1.0,Dummy tech. Demand equal to secondary energy consumption,,,,,,,COMHRAB002
AB,C_ng,C_OTHER,2025,C_D_oth,1.0,Dummy tech. Demand equal to secondary energy consumption,,,,,,,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2025,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2030,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2035,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2040,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2045,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2025,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2030,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2035,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2040,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_AIR-NEW,2045,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2025,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2030,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2035,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2040,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2045,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2025,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2030,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2035,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2040,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPHC_HP_GEO-NEW,2045,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_BLR-NEW,2025,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_BLR-NEW,2030,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_BLR-NEW,2035,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_BLR-NEW,2040,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_BLR-NEW,2045,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_RES-NEW,2025,C_D_sph,1.0,"From AEO CDM ktekx technology menu for technology elec_res-heater 2022 large  (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_RES-NEW,2030,C_D_sph,1.0,"From AEO CDM ktekx technology menu for technology elec_res-heater 2022 large  (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_RES-NEW,2035,C_D_sph,1.0,"From AEO CDM ktekx technology menu for technology elec_res-heater 2022 large  (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_RES-NEW,2040,C_D_sph,1.0,"From AEO CDM ktekx technology menu for technology elec_res-heater 2022 large  (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPH_ELC_RES-NEW,2045,C_D_sph,1.0,"From AEO CDM ktekx technology menu for technology elec_res-heater 2022 large  (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG_FRN-NEW,2025,C_D_sph,0.81,"From AEO CDM ktekx technology menu for technology gas_furnace 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG_FRN-NEW,2030,C_D_sph,0.81,"From AEO CDM ktekx technology menu for technology gas_furnace 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG_FRN-NEW,2035,C_D_sph,0.81,"From AEO CDM ktekx technology menu for technology gas_furnace 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG_FRN-NEW,2040,C_D_sph,0.81,"From AEO CDM ktekx technology menu for technology gas_furnace 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_ng,C_SPH_NG_FRN-NEW,2045,C_D_sph,0.81,"From AEO CDM ktekx technology menu for technology gas_furnace 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPC_AC_ROOF-NEW,2025,C_D_spc,4.33745137218791,"From AEO CDM ktekx technology menu for technology rooftop_ac 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPC_AC_ROOF-NEW,2030,C_D_spc,4.33745137218791,"From AEO CDM ktekx technology menu for technology rooftop_ac 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPC_AC_ROOF-NEW,2035,C_D_spc,4.33745137218791,"From AEO CDM ktekx technology menu for technology rooftop_ac 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPC_AC_ROOF-NEW,2040,C_D_spc,4.33745137218791,"From AEO CDM ktekx technology menu for technology rooftop_ac 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
AB,C_elc,C_SPC_AC_ROOF-NEW,2045,C_D_spc,4.33745137218791,"From AEO CDM ktekx technology menu for technology rooftop_ac 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRAB002
BC,C_ng,C_SPH_NG-EXS,2005,C_D_sph,0.828027730523912,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_ng,C_SPH_NG-EXS,2010,C_D_sph,0.828027730523912,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_ng,C_SPH_NG-EXS,2015,C_D_sph,0.828027730523912,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_ng,C_SPH_NG-EXS,2020,C_D_sph,0.828027730523912,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_ng,C_SPH_NG-EXS,2024,C_D_sph,0.828027730523912,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC-EXS,2015,C_D_sph,1.98862572529892,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC-EXS,2020,C_D_sph,1.98862572529892,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC-EXS,2024,C_D_sph,1.98862572529892,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPC_ELC-EXS,2010,C_D_spc,3.66620992816841,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPC_ELC-EXS,2015,C_D_spc,3.66620992816841,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPC_ELC-EXS,2020,C_D_spc,3.66620992816841,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPC_ELC-EXS,2024,C_D_spc,3.66620992816841,"Average efficiency of installed stock estimated using shares of secondary energy consumption. Secondary energy consumption shares calculated from fuel share by end use (NRCan, 2022) further indexed to service demand shares divided by efficiencies for installed base technologies of the same end use and fuel (AEO, 2012).",C04,1,2,3,2,2,COMHRBC002
BC,C_elc,C_OTHER,2025,C_D_oth,1.0,Dummy tech. Demand equal to secondary energy consumption,,,,,,,COMHRBC002
BC,C_ng,C_OTHER,2025,C_D_oth,1.0,Dummy tech. Demand equal to secondary energy consumption,,,,,,,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2025,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2030,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2035,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2040,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2045,C_D_sph,3.4,"From AEO CDM ktekx technology menu for technology rooftop_ashp-heat 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2025,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2030,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2035,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2040,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_AIR-NEW,2045,C_D_spc,4.13230164512497,"From AEO CDM ktekx technology menu for technology rooftop_ashp-cool 2023 new standard (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2025,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2030,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2035,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2040,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2045,C_D_sph,3.5,"From AEO CDM ktekx technology menu for technology comm_gshp-heat 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2025,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2030,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2035,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2040,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPHC_HP_GEO-NEW,2045,C_D_spc,4.98220765724287,"From AEO CDM ktekx technology menu for technology comm_gshp-cool 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC_BLR-NEW,2025,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC_BLR-NEW,2030,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC_BLR-NEW,2035,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC_BLR-NEW,2040,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
BC,C_elc,C_SPH_ELC_BLR-NEW,2045,C_D_sph,0.98,"From AEO CDM ktekx technology menu for technology elec_boiler 2022 typical (AEO, 2012)",C01,1,2,3,2,2,COMHRBC002
